game_id,name,maxplayers,minage,yearpublished,average,minplayers,minplaytime,maxplaytime,language_dependence,pos,boardgameartist,boardgamecategory,boardgamedesigner,boardgamemechanic,averageweight,usersrated,player_spread,time_spread,discrete_years,discrete_weights
31759,Battletech Introductory Box Set,6,14,2002,7.63199,2,120,120,Some,1029,"Ray Arrastia,Alex Iglesias,Chris Lewis,Duane Loose,Aaron “Gravedigger” Pollyea,Steve Venters,Franz Vohwinkel","Fighting,Miniatures,Science Fiction,Wargame","L. Ross Babcock, III,Sam Lewis,Jordan Weisman","Dice Rolling,Hex-and-Counter,Role Playing,Variable Player Powers",3.5342,725,4,0,2000,3.5
31803,Wadi,4,10,2007,6.19091,2,30,30,No,6198,Peter Hermans,"Ancient,Territory Building",Martyn F,"Area Control / Area Influence,Modular Board",2.3478,143,2,0,2005,2.5
31920,Munchkin Booty,6,10,2008,6.32566,3,90,90,Extensive,2209,"Phil Foglio,John Kovalic,Tom Siddell","Card Game,Fighting,Humor,Pirates",Steve Jackson (I),"Dice Rolling,Trading,Variable Player Powers",1.939,1555,3,0,2010,2
32031,Art of War,6,0,2007,7.34271,2,90,90,No,7705,NA,Abstract Strategy,"Marc Di Stefano,Nils Zilch","Partnerships,Variable Player Powers",2.7143,48,4,0,2005,2.5
32150,Ambush Alley,2,0,2007,7.99038,1,60,60,NA,5278,NA,"Fighting,Miniatures,Wargame","Shawn Carpenter,Robby Carpenter,David Phipps","Dice Rolling,Secret Unit Deployment",2.6,52,1,0,2005,2.5
32260,The Club,4,15,2008,4.56312,2,60,60,No,13533,Antti Löytynoja,"Humor,Music,Party Game",Jussi Autio,"Set Collection,Tile Placement",1.72,216,2,0,2010,1.5
32330,Arnhem 1944,6,0,1996,5.8125,2,240,240,Extensive,NA,"Zbigniew Kasprzak,Arkadiusz Wróbel,Wojciech Zalewski","Wargame,World War II",Wojciech Zalewski,"Dice Rolling,Hex-and-Counter",3.75,24,4,0,1995,4
32382,Gipsy King,5,8,2007,6.59409,2,30,30,No,2248,Czarnè,Abstract Strategy,Corné van Moorsel,"Area Control / Area Influence,Modular Board,Route/Network Building",1.8406,604,3,0,2005,2
32441,Bezzerwizzer,4,14,2007,6.40415,2,45,45,Unplayable,1809,Jesper Bülow,"Party Game,Trivia",Jesper Bülow,"Betting/Wagering,Simultaneous Action Selection",1.6477,1716,2,0,2005,1.5
32460,Cop & Killer,10,10,2007,4.97619,4,60,60,NA,NA,Hans-Jörg Brehm,"Action / Dexterity,Deduction","Michael Nietzer,Oliver Wolf","Roll / Spin and Move,Secret Unit Deployment,Variable Player Powers",1,21,6,0,2005,1
32666,Wealth of Nations,6,0,2008,6.9426,3,120,120,No,981,Gregor Benedetti,"Economic,Industry / Manufacturing,Negotiation,Territory Building",Nico Carroll,"Commodity Speculation,Tile Placement,Trading",3.6193,1596,3,0,2010,3.5
32838,The Battle for Normandy,8,0,2009,7.82481,2,240,240,Moderate,2054,"Danny Holte,Charles Kibler,Rodger B. MacGowan,Mark Simonitch","Wargame,World War II",Danny Holte,"Dice Rolling,Hex-and-Counter,Simulation",3.7778,262,6,0,2010,4
32901,Prawo Dżungli,100,8,2007,6.64522,2,10,10,No,2969,NA,"Action / Dexterity,Card Game,Party Game",(Uncredited),Pattern Recognition,1.4194,366,98,0,2005,1.5
33040,Humans!!!,6,0,2008,5.87086,2,60,60,Moderate,5690,NA,"Fighting,Horror,Humor,Zombies","Todd Breitenstein,Kerry Breitenstein","Hand Management,Tile Placement,Variable Player Powers",1.9388,580,4,0,2010,2
33259,Starmada: The Admiralty Edition,12,10,2007,7.51282,2,180,180,Some,4523,"James M. Dugan,Daniel Kast","Miniatures,Print & Play,Science Fiction,Wargame","Jim Callahan,Matt Curtis,Peter Drake,James M. Dugan,Daniel Kast,K. David Ladage,Brendan Mayhugh,Rich Oden,Todd Pote,John Voysey,Noel Weer","Dice Rolling,Hex-and-Counter,Simulation,Simultaneous Action Selection",2.8571,78,10,0,2005,3
33434,Funkenschlag: EnBW,6,0,2007,8.3077,2,120,120,No,2195,"Lars-Arne ""Maura"" Kalusky","Economic,Industry / Manufacturing",Friedemann Friese,"Auction/Bidding,Route/Network Building",3.1765,165,4,0,2005,3
33451,The Red Dragon Inn 2,4,13,2008,6.89998,2,45,45,Moderate,941,"Rose Besch,Cold FuZion Studios,Kennon James,Doug Kovacs,Rhonda Libbey,Beth Trott","Card Game,Fantasy,Humor,Medieval,Party Game","Cliff Bohm,Geoff Bottone,Colleen Skadl","Betting/Wagering,Hand Management,Player Elimination,Variable Player Powers",1.8211,2108,2,0,2010,2
33495,Time's Up! Édition purple,12,0,2007,7.31897,4,45,45,Some,2490,NA,"Humor,Memory,Party Game",Peter Sarrett,"Acting,Memory,Partnerships",1.1,253,8,0,2005,1
33604,Say Anything,8,13,2008,6.84692,3,30,30,Extensive,699,Jacoby O'Connor,"Humor,Party Game","Dominic Crapuchettes,Satish Pillalamarri","Betting/Wagering,Paper-and-Pencil",1.0964,4403,5,0,2010,1
33785,Panzer Grenadier: Elsenborn Ridge,2,0,2008,7.56116,2,60,60,Some,3634,Guy Riessen,"Wargame,World War II",Michael Bennighof,Hex-and-Counter,3,112,0,0,2010,3
33850,Operation Cartwheel,2,0,2008,6.8275,2,120,120,Some,NA,Craig Grando,"Wargame,World War II",Paul Rohrbaugh,Hex-and-Counter,3,20,0,0,2010,3
33875,Alkemy,2,0,2008,7.13902,2,45,60,Extensive,7143,Bertrand Benoit,"Fantasy,Medieval,Miniatures,Wargame","Allan Carrasco,Josselin Moreau,Jérémie Bonamant Teboul","Action Point Allowance System,Dice Rolling,Hand Management",2.375,41,0,15,2010,2.5
33876,Killer Bunnies and the Journey to Jupiter,6,12,2008,5.72274,2,90,90,Extensive,11553,Jonathan Young,"Card Game,Dice,Fighting,Humor,Science Fiction",Jeffrey Neil Bellinger,"Dice Rolling,Grid Movement,Hand Management,Modular Board",2.5357,299,4,0,2010,2.5
33911,Bacchus' Banquet,5,8,2008,6.00781,3,30,30,Some,3949,Chris McGloughlin,"Ancient,Bluffing,Card Game,Political",Fréderic Moyersoen,Variable Player Powers,1.6267,584,2,0,2010,1.5
33959,Het Huis Anubis,4,8,2007,5.59024,2,45,45,Moderate,10734,NA,"Adventure,Exploration,Movies / TV / Radio theme,Puzzle",(Uncredited),Modular Board,1.3333,41,2,0,2005,1.5
34084,Witch's Brew,5,9,2008,7.04732,3,45,45,Some,582,"Julien Delval,Harald Lieske","Bluffing,Card Game,Fantasy",Andreas Pelikan,"Hand Management,Simultaneous Action Selection",1.859,3306,2,0,2010,2
34091,Trivial Pursuit: Genus (2) Edition (German),36,0,1995,5.31429,2,60,60,NA,11453,NA,"Party Game,Trivia",(Uncredited),Roll / Spin and Move,1.75,35,34,0,1995,2
34169,Potion-Making: Practice,6,0,2005,6.23655,2,40,40,Some,3299,NA,"Card Game,Fantasy",Sergey Machin,"Hand Management,Set Collection",1.7115,617,4,0,2005,1.5
34194,Aquaretto,5,10,2008,7.02787,2,45,45,No,747,Design/Main,Animals,Michael Schacht,"Set Collection,Tile Placement",2.1045,2255,3,0,2010,2
34207,Nature of the Beast: Prairie vs. Polar,4,12,2012,7.51818,2,20,20,Extensive,6958,Mark Anticole,"Animals,Card Game","Mark Anticole,Matthew Anticole","Area Control / Area Influence,Grid Movement,Take That",2.6667,33,2,0,2010,2.5
34255,Deukalion,4,10,2008,5.98404,2,60,60,Some,6522,Greg Call,"Fighting,Mythology,Nautical,Transportation,Travel","Wilfried Lepuschitz,Arno Steinwender","Dice Rolling,Grid Movement,Pick-up and Deliver",2.1818,188,2,0,2010,2
34276,"Panzer Grenadier: Cassino '44, Gateway to Rome",2,0,2009,7.73828,2,120,120,NA,4621,David Murray (II),"Wargame,World War II","Michael Bennighof,David Murray (II)",Hex-and-Counter,3.3333,64,0,0,2010,3.5
34320,Shanghaien,2,8,2008,6.62021,2,20,20,No,1751,Christian Fiore,Pirates,"Roman Pelek,Michael Schacht","Dice Rolling,Set Collection",1.4667,997,0,0,2010,1.5
34334,Waterloo 20,2,0,2008,6.9898,2,50,50,Moderate,3306,John R. Cooper,"Napoleonic,Wargame",Joseph Miranda,Hex-and-Counter,2.2,196,0,0,2010,2
34585,Keltis,4,10,2008,6.46025,2,30,30,No,1208,"Martin Hoffmann,Claus Stephan",Card Game,Reiner Knizia,"Hand Management,Point to Point Movement,Set Collection",1.6472,4382,2,0,2010,1.5
34635,Stone Age,4,10,2008,7.6334,2,60,90,No,71,Michael Menzel,"Dice,Prehistoric",Bernd Brunnhofer,"Dice Rolling,Set Collection,Worker Placement",2.5059,30432,2,30,2010,2.5
34747,Jena 20,2,0,2008,6.75285,2,50,50,Some,3257,"John R. Cooper,Mark Simonitch","Napoleonic,Wargame","Alan Emrich,Rodger B. MacGowan,Joseph Miranda",Hex-and-Counter,1.9,246,0,0,2010,2
34887,Revolution!,4,10,2009,6.74458,3,60,60,Some,894,"Will Schoonover,Claus Stephan,Ben Williams","Bluffing,Deduction,Political",Philip duBarry,"Area Control / Area Influence,Auction/Bidding,Simultaneous Action Selection",2.0472,3469,1,0,2010,2
35017,Chaos Isle: Zombi Deck,6,13,2008,6.13051,1,30,30,Extensive,9409,NA,"Card Game,Fighting,Horror,Zombies","John J. Perry, Jr.,Josh Pinciaro","Dice Rolling,Variable Player Powers",1.9167,118,5,0,2010,2
35035,World at War: Blood and Bridges,2,0,2008,7.68086,2,90,90,Some,1822,"Olivier Revenu,Marc von Martial","Modern Warfare,Wargame","Jim Snyder,Mark H. Walker","Chit-Pull System,Dice Rolling,Hex-and-Counter",2.7612,362,0,0,2010,3
35052,Axis & Allies Anniversary Edition,6,12,2008,7.34872,2,360,360,Some,715,"Blake Beasley,Jim Butcher (II),Leon Cortez,Todd Gamble,Allison Shinkle,Katie Wright","Wargame,World War II","Larry Harris, Jr.","Area Control / Area Influence,Area Movement,Dice Rolling,Partnerships",3.1379,1686,4,0,2010,3
35188,Legends of the Three Kingdoms,10,12,2007,5.71113,2,40,40,Extensive,11645,KayaK,"Ancient,Bluffing,Card Game,Civil War,Fighting,Novel-based",KayaK,"Hand Management,Partnerships,Role Playing,Variable Player Powers",2.1728,585,8,0,2005,2
35219,"La Bataille de France, 1940",2,0,2015,7.86667,2,120,120,NA,6744,Nicolás Eskubi,"Wargame,World War II","Juan Carlos Cebrián,Nicolás Eskubi","Dice Rolling,Hex-and-Counter,Simulation",3.375,42,0,0,2015,3.5
35285,German Railways,5,12,2008,6.92403,3,60,60,No,1648,Harald Lieske,"Economic,Trains,Transportation",Harry Wu,"Auction/Bidding,Route/Network Building,Stock Holding",2.9241,663,2,0,2010,3
35306,Battlefields of Olympus,2,10,2008,6.19328,2,30,30,Some,6260,"Shih-Kai Chang,Fred Dee,Ryan Slemko","Ancient,Card Game,Mythology,Wargame",Peter A. Grant,"Campaign / Battle Card Driven,Hand Management,Rock-Paper-Scissors",1.9524,134,0,0,2010,2
35342,Hold the Line,2,0,2008,7.37416,2,60,60,No,1614,"Sean Cooke,Don Troiani,Gary Zaboly","Age of Reason,American Revolutionary War,Wargame","Matt Burchfield,Grant Wylie,Mike Wylie","Action Point Allowance System,Dice Rolling,Hex-and-Counter,Modular Board",1.8315,469,0,0,2010,2
35369,Martian Fluxx,6,8,2009,6.22263,2,30,30,Extensive,2868,NA,"Card Game,Science Fiction",Andrew Looney,"Hand Management,Variable Player Powers",1.4366,811,4,0,2010,1.5
35400,Nations at War: White Star Rising,2,12,2010,7.44369,2,60,120,Some,2711,Marc von Martial,"Wargame,World War II","Sean Druelinger,Mark H. Walker","Chit-Pull System,Hex-and-Counter",2.5714,222,0,60,2010,2.5
35423,Founding Fathers,6,12,2007,8.05618,3,180,180,Extensive,3719,"Luca Cammisa,Rick Heli","Napoleonic,Negotiation,Political,Post-Napoleonic,Print & Play",Rick Heli,"Simulation,Variable Player Powers,Voting",2.7273,89,3,0,2005,2.5
35425,Mutants and Death Ray Guns,6,0,2008,7.49565,2,30,30,NA,5928,Andrea Sfiligoi,"Miniatures,Print & Play,Science Fiction,Wargame",Andrea Sfiligoi,"Action Point Allowance System,Dice Rolling,Variable Player Powers",2.75,46,4,0,2010,3
35435,Nefertiti,4,10,2008,7.01093,3,45,45,No,874,Alexandre Roche,Ancient,"Jacques Bariot,Thomas Cauët,Guillaume Montiage","Auction/Bidding,Set Collection",2.3598,1715,1,0,2010,2.5
35453,Strafexpedition 1916,4,0,2011,7.93208,2,120,120,No,4969,Alberto Cavazzuti,"Wargame,World War I",Andrea Brusati,Hex-and-Counter,3.0909,53,2,0,2010,3
35492,Wiedeń 1683,2,0,1992,6.19444,2,180,180,Some,9108,"Zbigniew Kasprzak,Jacek Mirczak","Pike and Shot,Wargame",Dariusz Góralski,Hex-and-Counter,3,54,0,0,1990,3
35497,Fauna,6,8,2008,7.10252,2,45,60,Some,561,"Peter Braun,Alexander Jung,Volker Maas","Animals,Educational,Trivia",Friedemann Friese,Betting/Wagering,1.4926,3111,4,15,2010,1.5
35505,Walk the Plank!,5,6,2013,6.66691,3,20,20,No,1503,Mike Groves,"Card Game,Humor,Pirates","Shane Steely,Jared Tinney","Action / Movement Programming,Player Elimination,Simultaneous Action Selection,Take That",1.2564,1308,2,0,2015,1.5
35585,Koe zoekt Boer,5,8,2008,4.86178,2,15,15,No,12976,"Florine de With,Wesly Gibs,Yvon-Cheryl Scholten","Animals,Card Game,Farming,Humor,Movies / TV / Radio theme",Hans van Tol,"Card Drafting,Set Collection",1.2308,90,3,0,2010,1
35654,Savage Worlds Showdown!,10,0,2004,8.04839,2,180,180,NA,6694,NA,Miniatures,Shane Lacy Hensley,"Dice Rolling,Paper-and-Pencil,Variable Player Powers",2.2857,31,8,0,2005,2.5
35662,Caesar XL,2,0,2008,7.00817,2,45,45,Moderate,4528,Tim Allen,"Ancient,Wargame",Joseph Miranda,"Dice Rolling,Point to Point Movement",2.0455,104,0,0,2010,2
35665,Eye Know,8,14,2007,6.07826,2,30,60,NA,8266,Connor Reid,"Party Game,Trivia","Paul Berton,George Sinclair","Auction/Bidding,Betting/Wagering,Set Collection",1.75,69,6,30,2005,2
35677,Le Havre,5,12,2008,7.93096,1,30,150,Moderate,27,Klemens Franz,"City Building,Economic,Industry / Manufacturing,Nautical",Uwe Rosenberg,Worker Placement,3.7603,18934,4,120,2010,4
35761,Sylla,4,12,2008,6.79191,2,60,90,No,1062,Arnaud Demaegd,Ancient,Dominique Ehrhard,"Auction/Bidding,Card Drafting,Voting",3.1173,1821,2,30,2010,3
35801,Lungarno,5,8,2008,6.16796,2,45,45,No,4226,Studio Mattigatti,"City Building,Economic,Renaissance",Michele Mura,Tile Placement,2.1818,368,3,0,2010,2
35815,A Touch of Evil: The Supernatural Game,8,12,2008,6.98807,2,90,90,Extensive,655,"Gaël Goumon,Jason C. Hill,Jack Scott Hill,James Ma,Matthew Morgaine","Adventure,Fighting,Horror,Murder/Mystery",Jason C. Hill,"Area Movement,Co-operative Play,Dice Rolling,Roll / Spin and Move,Variable Player Powers",2.5533,3870,6,0,2010,2.5
35964,duck! duck! Go!,6,8,2008,6.04288,2,20,20,No,3467,"Carolyn Dew,Jeremy Kupsch","Humor,Racing",Kevin G. Nunn,"Action / Movement Programming,Modular Board,Simultaneous Action Selection",1.6267,715,4,0,2010,1.5
36218,Dominion,4,13,2008,7.69995,2,30,30,Moderate,55,"Matthias Catrein,Julien Delval,Tomasz Jedruszek,Ryan Laukat,Harald Lieske,Michael Menzel,Marcel-André Casasola Merkle,Claus Stephan,Christof Tisch","Card Game,Medieval",Donald X. Vaccarino,"Card Drafting,Deck / Pool Building,Hand Management",2.3752,55930,2,0,2010,2.5
36229,Toboggans of Doom,4,8,2008,4.63448,2,30,30,Moderate,13320,"Zannah Aensland,Jason Engle,Dan Tibbles","Fantasy,Humor","Jeremy Holcomb,Joseph Huber (II),Stephen McLaughlin,Dan Tibbles","Dice Rolling,Tile Placement",1.2222,116,2,0,2010,1
36235,The Duke,2,13,2013,7.57023,2,30,30,No,322,Matt Heerdt,"Abstract Strategy,Medieval","Jeremy Holcomb,Stephen McLaughlin","Grid Movement,Tile Placement",2.5714,2681,0,0,2015,2.5
36241,Israeli Independence,1,13,2008,6.17847,1,15,15,Moderate,5221,Vince DeNardo,"Educational,Modern Warfare,Wargame",Darin A. Leviloff,"Action Point Allowance System,Campaign / Battle Card Driven,Dice Rolling,Point to Point Movement",1.1556,209,0,0,2010,1
36325,Down in Flames: Aces High,6,0,2008,7.04979,2,45,45,Some,2884,William Arance,"Aviation / Flight,Card Game,Wargame,World War II",Dan Verssen,"Campaign / Battle Card Driven,Hand Management",2.1304,242,4,0,2010,2
36332,Field Command: Singapore 1942,3,8,2009,6.64412,2,240,240,Some,10319,NA,"Wargame,World War II",Khoo Yik Lin,"Area Movement,Dice Rolling",1.6667,34,1,0,2010,1.5
36339,Sharp Practice,6,0,2008,7.98333,2,120,120,NA,6377,NA,"Miniatures,Napoleonic,Wargame",Richard Clarke,"Roll / Spin and Move,Simulation,Variable Phase Order",2.75,30,4,0,2010,3
36345,Monty Python Fluxx,6,13,2008,6.07709,2,40,40,Moderate,2399,Todd Hamilton,"Card Game,Humor,Movies / TV / Radio theme",Andrew Looney,"Hand Management,Set Collection,Singing",1.354,3707,4,0,2010,1.5
36367,Dust Tactics,4,0,2010,7.2368,2,30,30,Some,1573,"David Kidd,Karl Kopinski,Paolo Parente","Miniatures,Science Fiction,World War II","Paolo Parente,Olivier Zamfirescu","Action Point Allowance System,Dice Rolling,Modular Board",2.94,653,2,0,2010,3
36373,The Truckers,5,8,2008,5.89881,3,40,40,NA,9923,Akira Yamaguchi,"Economic,Racing,Transportation",Kai Fujiwara,"Area Movement,Pick-up and Deliver,Set Collection,Simultaneous Action Selection",1.5,42,2,0,2010,1.5
36424,"Gulf, Mobile & Ohio",5,0,2008,6.70262,3,60,60,No,3866,NA,"Economic,Trains,Transportation",Eddie Robbins,"Auction/Bidding,Route/Network Building,Stock Holding",2.9091,172,2,0,2010,3
36482,Wings of War: Fire from the Sky,6,0,2009,7.21245,1,45,45,No,2593,"Andrea Angiolino,Vincenzo Auletta,Fabio Maiorana","Aviation / Flight,Card Game,Wargame,World War II","Andrea Angiolino,Pier Giorgio Paglia","Action / Movement Programming,Player Elimination,Simulation,Simultaneous Action Selection",2,269,5,0,2010,2
36522,2 de Mayo,2,12,2008,6.97851,2,20,20,Some,900,"Edigrafica games,Francisco Goya","Napoleonic,Wargame",Daniel Val,"Area Movement,Hand Management,Paper-and-Pencil,Simulation,Simultaneous Action Selection",2.1506,1736,0,0,2010,2
36553,Time's Up! Title Recall!,18,12,2008,7.79109,4,60,60,Unplayable,246,NA,"Humor,Movies / TV / Radio theme,Party Game","Michael Adams,Peter Sarrett","Acting,Memory,Partnerships",1.1975,2166,14,0,2010,1
36596,Ancient Battles Deluxe,2,0,2008,7.00727,2,60,60,Moderate,4241,Alan Emrich,"Ancient,Medieval,Wargame",Mike Nagel,Hex-and-Counter,1.8276,117,0,0,2010,2
36612,Great War at Sea: Pacific Crossroads,2,0,2010,7.24024,2,30,30,Moderate,6751,NA,"Nautical,Wargame,World War I",Michael Bennighof,Hex-and-Counter,2.5,42,0,0,2010,2.5
36623,Second World War at Sea: Coral Sea,2,0,2010,6.9419,2,30,30,NA,5925,"Beth Donahue,Susan Robinson,Christopher West","Nautical,Wargame,World War II",Michael Bennighof,Hex-and-Counter,3.0769,63,0,0,2010,3
36649,Aquarium,6,8,2011,6.235,2,45,45,No,7018,"Atha Kanaani,Steven Kees",Card Game,"Tim De Rycke,Sander Vernyns","Set Collection,Simultaneous Action Selection",2,120,4,0,2010,2
36674,Albion 20,2,0,2008,7.16129,2,50,50,Extensive,7704,John R. Cooper,"Napoleonic,Wargame",Alan Emrich,Hex-and-Counter,2,31,0,0,2010,2
36920,Rules of Engagement,2,0,2006,7.8125,2,90,90,Moderate,NA,"Pete Cobbe,Lee Delaney,Peter Fisher,Mark Mainwaring,Stuart McCorquodale,Mark Wheatley,Craig Wheatley,Mark Windram","Miniatures,Wargame,World War II","Chris Charlton,Stuart McCorquodale,Mark Wheatley",Dice Rolling,2.4,24,0,0,2005,2.5
36932,Claustrophobia,2,14,2009,7.61301,2,45,45,Moderate,151,"Bertrand Benoit,Aleksi Briclot,Stéphane Gantiez","Horror,Adventure,Fantasy,Fighting,Miniatures",Croc,"Dice Rolling,Modular Board,Variable Player Powers",2.4892,5595,0,0,2010,2.5
37046,Ghost Stories,4,12,2008,7.3889,1,60,60,No,163,Pierô,"Fantasy,Fighting,Horror,Mythology",Antoine Bauza,"Co-operative Play,Dice Rolling,Grid Movement,Modular Board,Variable Player Powers",2.8944,14147,3,0,2010,3
37061,Star Fleet Battles (Designer's Edition),2,0,1979,7.1274,2,180,180,Some,5503,"Alvin Belflower,Gary A. Kalin","Movies / TV / Radio theme,Science Fiction,Wargame",Stephen V. Cole,"Hex-and-Counter,Simulation",3.6364,73,0,0,1980,3.5
37111,Battlestar Galactica,6,10,2008,7.77466,3,120,300,Extensive,53,"Kevin Childress,Andrew Navaro,Brian Schomburg,WiL Springer","Bluffing,Deduction,Movies / TV / Radio theme,Political,Science Fiction,Space Exploration,Spies/Secret Agents",Corey Konieczka,"Area Movement,Co-operative Play,Dice Rolling,Hand Management,Partnerships,Role Playing,Variable Player Powers",3.2289,25372,3,180,2010,3
37165,"Warhammer 40,000 (fifth edition)",12,0,2008,6.7189,2,60,60,Some,1691,Robin Carey,"Fighting,Miniatures,Science Fiction",Alessio Cavatore,"Dice Rolling,Modular Board,Variable Player Powers",3.7375,967,10,0,2010,3.5
37175,Playing Gods: The Board Game of Divine Domination,5,0,2008,3.95738,2,90,90,Some,13308,NA,"Humor,Religious,Wargame",Benjamin Radford,"Area Control / Area Influence,Hand Management,Roll / Spin and Move",1.6667,61,3,0,2010,1.5
37184,Dungeons & Dragons Miniatures Game (second edition),2,12,2008,6.6801,2,60,60,Extensive,4030,NA,"Collectible Components,Dice,Fantasy,Fighting,Miniatures","Rob Heinsoo,Stephen Schubert",Dice Rolling,2.4286,191,0,0,2010,2.5
37260,Flying Circus: Aerial Combat in WWI,2,0,2008,6.47266,2,30,30,Moderate,7270,Joe Youst,"Aviation / Flight,Card Game,Wargame,World War I","Dan Verssen,Holly Verssen",Campaign / Battle Card Driven,1.6667,64,0,0,2010,1.5
37267,I Drank What?,10,13,2008,5.56765,4,15,15,Extensive,11364,NA,"Bluffing,Card Game,Deduction,Party Game",Scott Messer,Memory,1.125,34,6,0,2010,1
37380,Roll Through the Ages: The Bronze Age,4,8,2008,6.91429,1,30,45,Moderate,511,"Marko Fiedler,Monte Moore,Paul Niemeyer,Claus Stephan","Ancient,City Building,Civilization,Dice",Matt Leacock,"Dice Rolling,Paper-and-Pencil",1.7884,9961,3,15,2010,2
37383,Panzer Grenadier: 1940 – The Fall of France,2,0,2009,7.67778,2,120,120,Moderate,4273,Guy Riessen,"Wargame,World War II","Michael Bennighof,Philippe Leonard","Dice Rolling,Hex-and-Counter,Modular Board,Secret Unit Deployment,Simulation",2.5455,72,0,0,2010,2.5
37423,Het Groot Van Dale Spel der Nederlandse Taal,6,14,1995,5.82,2,30,30,Unplayable,NA,NA,"Educational,Trivia,Word Game",Dick de Rijk,"Dice Rolling,Roll / Spin and Move",1.5,20,4,0,1995,1.5
37461,Kraków 1325 AD,4,0,2008,6.44805,4,45,45,Some,2740,Melchior van Rijn,"Card Game,Humor,Medieval",Peter Struijf,"Area Control / Area Influence,Hand Management,Partnerships,Trick-taking",2.4324,519,0,0,2010,2.5
37770,Palio,6,8,2008,6.23913,2,30,30,NA,NA,"Giorgio De Michele,Paolo Vallerga",Racing,Massimo Pesce,Roll / Spin and Move,2,23,4,0,2010,2
